V97,V101,0.920581145
V34,V51,0.920507415
V232,V212,0.920502448
V101,V324,0.92049129
V298,V97,0.920465782
V324,V293,0.920462381
V126,V133,0.920391358
V335,V296,0.920388055
V308,V126,0.920359125
V53,V54,0.920147516
V316,V127,0.920028613
V318,V101,0.919982303
V132,V324,0.919909546
V212,V219,0.919904797
V212,V308,0.9198485
V80,V59,0.919834806
V212,V101,0.919833627
V32,V72,0.919790796
V126,V179,0.919778315
V324,V316,0.919682873
V217,V213,0.919625977
V293,V97,0.919607542
V212,V293,0.919583033
V318,V105,0.919566538
V58,V15,0.919565119
V218,V97,0.919558303
V213,V232,0.919505513
V263,V126,0.919498528
V72,V92,0.919426107
V212,V217,0.919316203
V151,V144,0.919270973
V132,V97,0.919244897
V295,V275,0.919184377
V134,V143,0.919176432
V331,V128,0.919136172
V323,V126,0.919134791
V248,V267,0.919105485
V127,V101,0.91903795
V295,V105,0.9189604
V102,V126,0.918947013
V143,V318,0.918904535
V57,V51,0.918860341
V127,V306,0.918844819
V213,V219,0.918788875
V126,V213,0.918748269
V339,V330,0.918706511
V193,V191,0.918696595
V211,V317,0.918693115
V280,V279,0.918628068
V234,V237,0.918530186
V299,V338,0.91851215
V17,V59,0.918456104
V135,V216,0.918414534
V128,V322,0.918324579
V333,V164,0.918205981
V167,V134,0.917948413
V127,V293,0.917882901
V181,V183,0.917871196
V213,V231,0.917861704
V84,V59,0.917805056
V218,V96,0.917804611
V79,V15,0.917802203
V168,V296,0.917754082
V301,V300,0.917692977
V137,V321,0.917684593
V293,V295,0.917654526
V306,V128,0.917617173
V168,V164,0.917577889
V273,V179,0.917548295
V63,V17,0.917542361
V229,V253,0.91751722
V316,V97,0.917504885
V167,V317,0.917502963
V211,V127,0.917458792
V16,V58,0.917350942
V218,V168,0.917246598
V127,V167,0.917226317
V149,V158,0.917198362
V80,V17,0.917148478
V212,V164,0.9171152
V231,V212,0.917073485
V93,V31,0.917071079
V180,V237,0.917036176
V255,V245,0.917027944
V103,V164,0.916995693
V338,V330,0.916974164
V221,V245,0.91692857
V295,V164,0.916896622
V167,V318,0.916850057
V127,V105,0.916837629
V211,V134,0.916789442
V94,V50,0.91671358
V320,V136,0.916502872
V143,V127,0.916460855
V32,V93,0.916426147
V218,V322,0.916345352
V317,V177,0.916272012
V102,V105,0.916229711
V178,V105,0.916197907
V17,V42,0.916192737
V318,V211,0.916040634
V298,V213,0.915992388
V339,V106,0.915990393
V128,V95,0.915960618
V106,V338,0.915950053
V91,V30,0.915926283
V204,V333,0.915876687
V308,V202,0.915711523
V64,V43,0.915703153
V31,V15,0.915633827
V95,V295,0.915617288
V21,V50,0.915609552
V329,V178,0.915595949
V296,V179,0.915592435
V79,V57,0.915582482
V177,V134,0.915574293
V48,V69,0.915521579
V98,V325,0.915441145
V76,V75,0.915411414
V143,V103,0.91539536
V145,V159,0.915389151
V143,V295,0.91533221
V135,V321,0.915201817
V177,V127,0.915161065
V16,V79,0.915121687
V178,V273,0.914995887
V180,V236,0.914983591
V189,V188,0.914887949
V69,V29,0.914867379
V307,V164,0.914791505
V134,V204,0.914747584
V128,V279,0.914654917
V196,V207,0.914629281
V177,V318,0.914472777
V48,V29,0.914451042
V237,V235,0.914372712
V59,V18,0.914356511
V137,V320,0.914345464
V63,V18,0.914318846
V293,V280,0.914221835
V102,V218,0.914066627
V71,V15,0.91403066
V204,V318,0.914012094
V96,V204,0.913936944
V168,V143,0.913873723
V332,V204,0.913799745
V295,V316,0.913767566
V167,V103,0.913752217
V137,V216,0.91375128
V204,V323,0.913684785
V128,V132,0.913659299
V42,V18,0.913573862
V143,V333,0.913521056
V51,V74,0.913462319
V92,V15,0.913450778
V280,V95,0.913449558
V204,V103,0.913348839
V105,V237,0.913306906
V126,V96,0.913285847
V4,V5,0.913280882
V190,V176,0.91326898
V299,V324,0.913160803
V167,V333,0.913152605
V31,V16,0.913140092
V204,V97,0.913129653
V134,V126,0.913120085
V202,V307,0.913118983
V302,V17,0.913085792
V60,V302,0.913077675
V71,V93,0.91302018
V296,V106,0.913018344
V204,V324,0.91291304
V280,V164,0.912834125
V328,V237,0.912761961
V202,V127,0.912534419
V84,V43,0.912526574
V103,V218,0.912480891
V218,V231,0.912461467
V64,V60,0.912452035
V73,V15,0.912389488
V178,V202,0.912279546
V101,V295,0.912239918
V324,V164,0.912172578
V207,V193,0.912168537
V164,V97,0.912167462
V102,V204,0.91212679
V302,V80,0.912109793
V167,V295,0.911999264
V22,V50,0.911980003
V183,V180,0.911850119
V333,V126,0.911763511
V39,V80,0.911752467
V16,V32,0.911694002
V324,V338,0.911693374
V280,V204,0.911667335
V204,V133,0.911543202
V204,V295,0.911495345
V128,V101,0.911449903
V31,V57,0.911398869
V16,V71,0.911356211
V338,V332,0.91132123
V197,V194,0.911301017
V143,V280,0.911238853
V18,V80,0.911213697
V128,V316,0.911181384
V211,V333,0.911141861
V97,V338,0.911081936
V177,V103,0.911043009
V103,V211,0.911040437
V33,V50,0.911014226
V16,V92,0.910955817
V16,V73,0.910949057
V132,V295,0.910828324
V329,V297,0.910676972
V96,V298,0.91052763
V143,V97,0.910523165
V21,V31,0.910478156
V316,V280,0.910476854
V133,V105,0.910468217
V85,V43,0.910455907
V143,V324,0.910428111
V183,V235,0.910395879
V128,V293,0.91032457
V298,V178,0.910317474
V307,V143,0.910310972
V91,V48,0.910257199
V168,V273,0.910028516
V333,V177,0.909977303
V126,V168,0.909871872
V280,V338,0.909742742
V212,V143,0.909621058
V167,V324,0.909532461
V338,V128,0.909499869
V20,V19,0.909441902
V70,V91,0.909431564
V167,V97,0.909398331
V85,V64,0.909340402
V177,V295,0.909292591
V211,V295,0.909144522
V42,V59,0.909133001
V308,V105,0.909132773
V280,V101,0.909102578
V32,V15,0.909095614
V295,V298,0.90897174
C12,C1,0.908851219
V167,V280,0.90869638
V84,V302,0.908624945
V298,V103,0.908609168
V148,V157,0.908572713
V95,V218,0.908558731
V141,V142,0.908339871
V302,V18,0.908224497
V218,V279,0.908175487
V34,V73,0.908165491
V167,V218,0.908088934
V21,V302,0.908034652
V164,V128,0.907882054
V154,V156,0.907836519
V280,V296,0.907734529
V280,V132,0.907709995
V306,V178,0.907570466
V204,V306,0.907567879
V177,V275,0.907553369
V126,V103,0.907262002
V32,V57,0.90723999
V94,V74,0.907238599
V178,V218,0.907204115
V308,V294,0.907048367
V32,V21,0.90704743
V318,V298,0.906991637
V299,V335,0.906938609
V182,V203,0.90685245
V296,V213,0.90678934
V322,V308,0.906765299
V106,V104,0.906735253
C7,C1,0.906706716
V308,V331,0.906645443
V72,V79,0.90663346
V126,V265,0.906478927
V126,V212,0.906447788
V60,V304,0.906426924
V275,V167,0.906417932
V218,V179,0.906374671
V299,V339,0.90625298
V10,V90,0.906126453
V179,V275,0.906065725
V177,V324,0.906065507
V126,V324,0.90600773
V177,V97,0.905991982
V97,V211,0.905974642
V203,V168,0.905963683
V128,V298,0.905906814
C6,C8,0.905816849
V202,V213,0.905644713
V34,V74,0.905621468
V324,V211,0.905496697
V177,V280,0.905338727
V182,V329,0.905275628
V280,V211,0.905196483
V63,V60,0.905166905
V253,V249,0.90484847
V63,V43,0.904609947
V134,V298,0.90441625
V182,V105,0.904404892
V182,V168,0.904290983
V275,V178,0.904177137
V128,V143,0.904131783
V333,V299,0.904105822
V191,V207,0.904098991
V128,V202,0.904072358
V93,V58,0.904007638
V318,V126,0.903900419
V273,V164,0.903823938
V126,V204,0.903735127
V167,V128,0.903716853
V294,V167,0.90369161
V126,V97,0.903548608
V199,V257,0.903512301
V294,V211,0.903511174
V72,V57,0.903265583
V168,V275,0.903257915
V92,V21,0.903229234
V338,V318,0.903026035
V268,V253,0.902862084
V64,V22,0.902769678
V202,V212,0.902730094
V205,V207,0.902705333
V294,V102,0.902514088
V265,V128,0.902512782
V338,V134,0.902472616
V203,V213,0.902444974
V335,V100,0.902364647
V294,V177,0.902257254
V338,V103,0.902245603
V327,V335,0.902215675
V229,V254,0.902191683
V148,V156,0.902022026
V338,V295,0.902004534
V101,V218,0.901901589
V151,V160,0.901828554
V128,V211,0.901820394
V297,V299,0.901784365
V212,V182,0.901697593
V179,V202,0.901561578
V211,V307,0.901497118
V338,V335,0.901314035
V218,V293,0.901260867
V332,V306,0.901229111
V296,V178,0.901186206
V21,V71,0.901184365
V167,V307,0.901022648
V106,V324,0.900890634
V39,V59,0.9008671
V42,V64,0.900671984
V85,V81,0.900642868
V308,V279,0.900612929
V177,V128,0.90056439
V237,V104,0.900443942
V90,V30,0.900414961
V180,V203,0.900342242
V323,V338,0.900238552
V177,V218,0.900237905
V172,V207,0.900142529
V294,V96,0.900124253
V147,V146,0.899907947
V58,V71,0.899907855
V330,V324,0.899804681
V306,V179,0.899736599
V218,V134,0.899548858
V218,V133,0.899511424
V298,V308,0.899493001
V106,V335,0.899477347
V294,V133,0.899405571
V90,V70,0.899395141
V330,V97,0.899300067
V317,V204,0.899297383
V338,V96,0.899260398
V330,V335,0.899207827
V306,V213,0.899116046
V177,V307,0.899001978
V298,V182,0.898921262
V323,V306,0.898903849
V133,V306,0.898892271
V308,V316,0.898883854
V204,V182,0.898867582
V81,V60,0.898843682
V317,V279,0.898696249
V74,V33,0.898672058
V58,V50,0.898603996
V111,V113,0.8984959
V58,V73,0.898377786
V97,V296,0.898348386
V43,V21,0.898329221
V50,V84,0.898218256
V84,V31,0.898194074
V21,V80,0.897986425
V102,V306,0.897938784
V149,V154,0.897853932
V316,V317,0.89776252
V202,V168,0.897623646
V52,V94,0.897507345
V63,V50,0.897487469
V218,V236,0.8974049
V330,V280,0.897396953
V94,V71,0.897364934
V308,V95,0.897190138
V22,V59,0.897142478
V205,V266,0.897054957
V64,V84,0.896987452
V29,V91,0.896955289
V134,V294,0.896931844
V50,V73,0.896894816
V293,V317,0.896765721
V39,V42,0.896764424
V10,V48,0.896691907
V215,V320,0.896671071
V166,V214,0.89666351
V43,V22,0.896423987
V294,V103,0.896404704
V308,V164,0.896338826
V308,V293,0.896197568
V94,V58,0.896157647
V71,V51,0.896155635
V178,V203,0.896119392
C6,C10,0.896118007
V306,V307,0.896050327
V273,V218,0.896034307
C11,C12,0.896026037
V42,V302,0.895984441
V166,V319,0.895930249
V236,V330,0.895863741
V338,V127,0.89556423
C11,C7,0.895423005
V218,V333,0.895357913
V265,V127,0.895304682
V196,V205,0.895059531
V70,V30,0.894908775
V70,V49,0.894725745
V308,V132,0.894517167
V127,V298,0.894485955
V275,V218,0.894372179
V81,V17,0.894307043
V227,V259,0.894177099
V183,V329,0.894175877
V298,V102,0.894051891
V32,V84,0.894024143
V94,V31,0.893987583
V152,V160,0.893975508
V308,V338,0.893931335
V60,V17,0.893904739
V330,V219,0.893895418
V296,V295,0.893883569
V30,V49,0.893862769
V295,V126,0.893800653
V155,V149,0.893780693
V57,V74,0.893752723
V60,V18,0.893683617
V81,V302,0.893612929
V294,V97,0.893529076
V183,V297,0.893506457
V248,V229,0.893419726
V234,V218,0.893373728
V49,V29,0.893367875
V128,V263,0.893262922
V81,V18,0.893105725
V101,V308,0.893004341
V31,V51,0.89300266
V52,V73,0.892957534
V94,V79,0.892942288
V92,V84,0.892873965
V63,V71,0.892871698
V308,V143,0.89284973
V218,V280,0.89278808
V21,V64,0.892766515
V71,V84,0.89250835
V63,V80,0.892486955
V69,V49,0.892327044
V328,V339,0.89230116
V91,V69,0.892262258
V182,V296,0.892215427
V96,V306,0.89219539
V256,V245,0.892110333
V267,V225,0.892093386
V167,V308,0.892065614
V84,V81,0.891943741
V307,V126,0.891920944
V280,V126,0.891890196
V17,V39,0.891879165
V335,V99,0.891849659
V85,V42,0.891784087
V106,V333,0.891757523
V85,V21,0.891744701
V218,V132,0.891553191
V81,V304,0.891522746
V326,V335,0.891505231
V22,V32,0.891482828
V306,V134,0.891381835
V339,V104,0.891317468
V42,V50,0.891303314
V87,V86,0.891123085
V164,V231,0.890942354
V330,V333,0.89091651
V167,V204,0.890787742
V316,V218,0.89057448
V202,V133,0.890571278
V333,V306,0.89056414
V211,V308,0.890530073
V296,V318,0.890140056
V302,V63,0.890116963
V105,V183,0.890102161
V168,V306,0.890069031
V224,V253,0.88998188
V317,V132,0.88996785
V296,V96,0.889902279
V215,V321,0.88988999
V182,V213,0.889508792
V257,V246,0.889454884
V95,V317,0.889411286
V328,V183,0.889342437
V48,V70,0.889320664
V318,V306,0.889204649
V80,V42,0.889157207
V328,V181,0.889069767
V74,V52,0.88898228
V50,V17,0.888963561
V308,V177,0.888948876
V152,V150,0.888939155
V105,V212,0.888813504
V32,V51,0.888644848
V328,V235,0.888614979
V335,V324,0.888578128
V39,V18,0.888467734
V68,V89,0.888451719
V243,V258,0.88839651
V127,V233,0.888372411
V133,V298,0.888247364
V42,V31,0.888232966
V202,V102,0.888220243
V288,V289,0.888088212
V34,V57,0.888087
V236,V329,0.888081096
V97,V335,0.887985401
V10,V69,0.887849185
V63,V85,0.887799971
V21,V60,0.887709669
V317,V101,0.887684739
V32,V94,0.887645507
V212,V329,0.887573751
V294,V204,0.88746547
V280,V335,0.887440926
V212,V218,0.88742643
V219,V127,0.887363883
V204,V211,0.887315753
V306,V212,0.887196485
V304,V59,0.887192242
V127,V294,0.887167022
V102,V338,0.88708431
V70,V29,0.887082225
V164,V233,0.887048944
V18,V50,0.88701063
V217,V127,0.886892194
V217,V164,0.886879006
V294,V338,0.886867972
V81,V59,0.886845694
V31,V17,0.886679353
V133,V338,0.886646747
V40,V81,0.886643144
V22,V31,0.886498779
V106,V219,0.886449725
V333,V335,0.886380146
V306,V103,0.886278206
V11,V90,0.886277789
V103,V296,0.886172574
V165,V318,0.886163448
V165,V134,0.886096126
V317,V338,0.886074884
V211,V218,0.886010871
V332,V202,0.885990596
V307,V338,0.885986271
V71,V73,0.885949629
V32,V18,0.885922946
V190,V246,0.885820972
V324,V306,0.885800987
V71,V42,0.88568011
V299,V323,0.885668145
V183,V104,0.885660689
V92,V79,0.885557979
V236,V106,0.885499568
V176,V228,0.885268132
V153,V156,0.885236348
V182,V299,0.885189079
V165,V103,0.885167662
V295,V165,0.885110255
V213,V218,0.885059829
V183,V298,0.884979686
V52,V33,0.884864413
V237,V297,0.884813046
V85,V22,0.884747816
V58,V33,0.884640071
V32,V42,0.884620687
V165,V333,0.884390887
V59,V64,0.88426857
V214,V137,0.884106067
V128,V296,0.884086803
V127,V232,0.884056864
V218,V331,0.883932706
V202,V96,0.883931909
V48,V30,0.883895114
V127,V273,0.883729762
V222,V245,0.883673754
V153,V157,0.883574841
V302,V22,0.883556526
V128,V233,0.883412017
V84,V60,0.883398539
V280,V165,0.88337786
V32,V17,0.883362966
V323,V202,0.883271693
V298,V212,0.883267282
V97,V165,0.883247392
V324,V165,0.883140304
V127,V263,0.883106162
V338,V168,0.883095202
V102,V165,0.883081113
V307,V279,0.883074829
V294,V165,0.883073162
V52,V34,0.883050976
V329,V339,0.882939485
V254,V243,0.882938187
V308,V296,0.882937913
V299,V236,0.882857823
C14,C4,0.882851632
V165,V96,0.882821493
V295,V330,0.88279008
V128,V217,0.882761398
V165,V323,0.882721379
V330,V103,0.882662
V128,V294,0.882576892
V165,V317,0.882512412
V165,V332,0.882484281
V306,V97,0.882400804
V165,V133,0.882397154
V134,V296,0.882269831
V231,V127,0.882268758
V31,V18,0.882266726
V297,V339,0.882255877
V232,V164,0.882159614
V330,V128,0.882155283
V69,V30,0.882114443
V62,V61,0.882072806
V196,V193,0.882052812
V63,V92,0.88185861
V92,V58,0.881776766
V307,V316,0.881681478
V79,V33,0.881662503
V91,V11,0.881627449
V50,V34,0.881604478
V105,V339,0.881578518
V177,V204,0.881565516
V179,V338,0.881558488
V29,V10,0.881486787
V106,V97,0.881159729
V273,V128,0.881149776
V164,V275,0.880746929
V80,V60,0.880413937
V79,V50,0.880361323
V204,V331,0.88021152
V255,V259,0.880077745
V117,V119,0.880022931
V236,V105,0.879972947
V58,V74,0.879907236
V219,V128,0.879868048
V307,V293,0.879816657
V168,V299,0.879630879
V329,V104,0.879562108
V229,V230,0.879509073
V199,V186,0.879475166
V329,V131,0.879304712
V231,V128,0.879294626
V323,V335,0.879260137
V104,V299,0.878935382
V275,V127,0.878843378
V299,V97,0.878798995
V128,V232,0.878741909
V182,V330,0.878734814
V58,V51,0.878661963
V202,V317,0.878629127
V50,V51,0.878592489
V160,V144,0.878551601
V15,V72,0.878371289
V92,V51,0.878222435
V321,V166,0.878197333
V279,V204,0.878138732
V71,V79,0.878112029
V95,V204,0.878111559
V81,V39,0.878086132
V57,V93,0.878061019
V105,V204,0.878046817
V96,V335,0.878027135
V145,V152,0.878024355
V22,V92,0.877974793
V71,V22,0.87795769
V218,V295,0.877936822
V204,V322,0.877901823
V134,V202,0.87787721
V106,V182,0.877868754
V225,V268,0.877769601
V204,V316,0.877742641
V306,V295,0.877562922
V338,V213,0.877513415
V204,V132,0.877458181
V33,V71,0.877344212
V204,V329,0.877247204
V202,V318,0.877186312
V335,V332,0.877133522
V296,V183,0.877091685
V63,V31,0.87688626
V92,V33,0.876875674
V92,V17,0.8767361
V335,V295,0.876719251
V335,V128,0.87670161
V319,V137,0.876638966
V181,V297,0.876624292
V31,V33,0.876605663
V253,V225,0.87656067
V103,V335,0.876514986
V82,V83,0.876485657
V16,V72,0.876274676
V182,V178,0.876265277
V179,V182,0.876240699
V247,V249,0.876037849
V237,V219,0.875989955
V196,V172,0.875966606
V203,V179,0.875952054
V71,V17,0.875916262
V306,V280,0.87568586
V332,V299,0.875610479
V275,V128,0.875484686
V40,V60,0.875453985
V92,V42,0.875306185
V307,V298,0.875258631
V237,V323,0.875251399
addr2,V79,0.8752465
V101,V204,0.875133853
V48,V11,0.875051047
V49,V10,0.875042706
V37,V38,0.875037723
V218,V318,0.874992075
V329,V328,0.874976867
V204,V293,0.874964403
V318,V335,0.874898233
V63,V32,0.874842299
V40,V80,0.87482333
V80,V304,0.874806385
C4,C7,0.874606514
V127,V296,0.874553695
V39,V302,0.874471313
V307,V95,0.874419379
V68,V27,0.874405892
V212,V296,0.874364023
V134,V335,0.87432821
V17,V43,0.874283125
V165,V128,0.874201495
V307,V132,0.874181268
V274,V212,0.87413145
V106,V297,0.874079026
V84,V304,0.874072191
V59,V71,0.874068498
V330,V134,0.874031295
C12,C4,0.874018377
V261,V262,0.873992708
V274,V219,0.873895668
V165,V127,0.873819582
V274,V213,0.873788789
V333,V202,0.873725833
V42,V60,0.873615498
V330,V318,0.873423005
V43,V18,0.873384968
V229,V224,0.873273045
V143,V165,0.872975177
V143,V231,0.872965615
V71,V18,0.872680663
V103,V202,0.872609292
V102,V296,0.872594806
V11,V49,0.872581309
V153,V149,0.872565516
V58,V31,0.872493367
V298,V204,0.872386653
V92,V18,0.872379429
V287,V100,0.872333797
V268,V254,0.872314657
V105,V328,0.872310492
V85,V93,0.872149473
V126,V317,0.872049155
V212,V180,0.871973334
V298,V339,0.871914246
V32,V33,0.871881291
V274,V275,0.871706656
V287,V335,0.871670666
V101,V307,0.871500338
V186,V242,0.871467637
V299,V179,0.871442271
V22,V80,0.87141621
V332,V218,0.871410933
V226,V136,0.871350743
V204,V164,0.871027061
V202,V295,0.87077025
V215,V214,0.870752021
V280,V299,0.870694913
V267,V224,0.870647381
V43,V40,0.870612901
V216,V166,0.870596092
V198,V195,0.870574138
V196,V186,0.870573665
V84,V39,0.870505619
V74,V16,0.87040769
V296,V307,0.870258335
V158,V155,0.870187841
V218,V237,0.870152514
V94,V92,0.870013691
V15,V74,0.869862685
V42,V57,0.86973619
V64,V18,0.86968922
V233,V143,0.869554304
V204,V180,0.869521281
V11,V69,0.86936827
V106,V323,0.869349961
V224,V254,0.869307852
V40,V59,0.869245333
V105,V307,0.869154167
V335,V314,0.869102086
V32,V58,0.868979645
V135,V320,0.868866372
V338,V297,0.868815815
V64,V17,0.868629072
V330,V308,0.868553474
V97,V202,0.868516735
C14,C13,0.868498459
V164,V219,0.868357752
V22,V60,0.868282605
V330,V323,0.868244744
V217,V143,0.868174333
V179,V165,0.868159354
